Date,Open,High,Low,Close,Adj Close,Volume
12/4/2014,375.72,378.65,367.76,369.6,369.6,14529600
12/5/2014,369.44,379.19,365.76,376.85,376.85,15181800
12/6/2014,376.76,378.45,370.95,374.79,374.79,7009320
12/7/2014,374.84,376.29,373.27,375.1,375.1,6491650
12/8/2014,374.96,376.03,361.89,361.91,361.91,18898700
12/9/2014,361.89,363.07,344.95,352.22,352.22,32915500
12/10/2014,352.2,352.38,346.36,346.36,346.36,16427700
12/11/2014,344.34,361.36,338.76,350.51,350.51,32431300
12/12/2014,350.83,352.98,349.29,352.54,352.54,16989800
12/13/2014,352.38,352.38,346.59,347.38,347.38,11675900
12/14/2014,346.73,353.32,345.42,351.63,351.63,12415200
12/15/2014,351.36,351.82,344.93,345.35,345.35,17264200
12/16/2014,345.67,345.86,327.06,327.06,327.06,30864900
12/17/2014,326.86,333.95,315.15,319.78,319.78,37567900
12/18/2014,319.79,323.71,304.23,311.4,311.4,39173000
12/19/2014,311.18,318.53,306.77,317.84,317.84,23823100
12/20/2014,317.62,330.33,316.04,329.96,329.96,20856700
12/21/2014,329.54,329.63,318.9,320.84,320.84,15207600
12/22/2014,321.07,334.12,320.42,331.89,331.89,22315100
12/23/2014,332.02,336.29,329.6,334.57,334.57,16574200
12/24/2014,334.39,334.74,321.36,322.53,322.53,15092300
12/25/2014,322.29,322.67,316.96,319.01,319.01,9883640
12/26/2014,319.15,331.42,316.63,327.92,327.92,16410500
12/27/2014,327.58,328.91,312.63,315.86,315.86,15185200
12/28/2014,316.16,320.03,311.08,317.24,317.24,11676600
12/29/2014,317.7,320.27,312.31,312.67,312.67,12302500
12/30/2014,312.72,314.81,309.37,310.74,310.74,12528300
12/31/2014,310.91,320.19,310.21,320.19,320.19,13942900
1/1/2015,320.43,320.43,314,314.25,314.25,8036550
1/2/2015,314.08,315.84,313.57,315.03,315.03,7860650
1/3/2015,314.85,315.15,281.08,281.08,281.08,33054400
1/4/2015,281.15,287.23,257.61,264.2,264.2,55629100
1/5/2015,265.08,278.34,265.08,274.47,274.47,43962800
1/6/2015,274.61,287.55,272.7,286.19,286.19,23245700
1/7/2015,286.08,298.75,283.08,294.34,294.34,24866800
1/8/2015,294.14,294.14,282.17,283.35,283.35,19982500
1/9/2015,282.38,291.11,280.53,290.41,290.41,18718600
1/10/2015,287.3,288.13,273.97,274.8,274.8,15264300
1/11/2015,274.61,279.64,265.04,265.66,265.66,18200800
1/12/2015,266.15,272.2,265.2,267.8,267.8,18880300
1/13/2015,267.39,268.28,219.91,225.86,225.86,72843904
1/14/2015,223.89,223.89,171.51,178.1,178.1,97638704
1/15/2015,176.9,229.07,176.9,209.84,209.84,81773504
1/16/2015,209.07,221.59,199.77,208.1,208.1,38421000
1/17/2015,207.83,211.73,194.88,199.26,199.26,23469700
1/18/2015,200.05,218.7,194.51,210.34,210.34,30085100
1/19/2015,211.47,216.73,207.32,214.86,214.86,18658300
1/20/2015,212.91,215.24,205.15,211.32,211.32,24051100
1/21/2015,211.38,227.79,211.21,226.9,226.9,29924600
1/22/2015,227.32,237.02,226.43,233.41,233.41,33544600
1/23/2015,233.52,234.85,225.2,232.88,232.88,24621700
1/24/2015,232.7,248.21,230.02,247.85,247.85,24782500
1/25/2015,247.35,255.07,243.89,253.72,253.72,33582700
1/26/2015,254.08,309.38,254.08,273.47,273.47,106794000
1/27/2015,273.17,275.48,250.65,263.48,263.48,44399000
1/28/2015,263.35,266.54,227.05,233.91,233.91,44352200
1/29/2015,233.35,238.71,220.71,233.51,233.51,32213400
1/30/2015,232.77,242.85,225.84,226.43,226.43,26605200
1/31/2015,226.44,233.5,216.31,217.46,217.46,23348200
2/1/2015,216.87,231.57,212.01,226.97,226.97,29128500
2/2/2015,226.49,242.18,222.66,238.23,238.23,30612100
2/3/2015,237.45,245.96,224.48,227.27,227.27,40783700
2/4/2015,227.51,230.06,221.11,226.85,226.85,26594300
2/5/2015,227.66,239.4,214.73,217.11,217.11,22516400
2/6/2015,216.92,230.51,216.23,222.27,222.27,24435300
2/7/2015,222.63,230.3,222.61,227.75,227.75,21604200
2/8/2015,227.69,229.44,221.08,223.41,223.41,17145200
2/9/2015,223.39,223.98,217.02,220.11,220.11,27791300
2/10/2015,220.28,221.81,215.33,219.84,219.84,21115100
2/11/2015,219.73,223.41,218.07,219.18,219.18,17201900
2/12/2015,219.21,222.2,217.61,221.76,221.76,15206200
2/13/2015,221.97,240.26,221.26,235.43,235.43,42744400
2/14/2015,235.53,259.81,235.53,257.32,257.32,49732500
2/15/2015,257.51,265.61,227.68,234.82,234.82,56552400
2/16/2015,234.82,239.52,229.02,233.84,233.84,28153700
2/17/2015,233.42,245.77,232.31,243.61,243.61,27363100
2/18/2015,243.78,244.25,232.34,236.33,236.33,25200800
2/19/2015,236.41,242.67,235.59,240.28,240.28,18270500
2/20/2015,240.25,247.1,239.3,243.78,243.78,23876700
2/21/2015,243.75,255.32,243.18,244.53,244.53,12284200
2/22/2015,244.54,246.39,233.85,235.98,235.98,19527000
2/23/2015,235.99,240.11,232.42,238.89,238.89,16400000
2/24/2015,239,239.9,236.4,238.74,238.74,14200400
2/25/2015,238.89,239.34,235.53,237.47,237.47,11496200
2/26/2015,237.34,237.71,234.26,236.43,236.43,13619400
2/27/2015,236.44,256.65,236.44,253.83,253.83,44013900
2/28/2015,253.52,254.69,249.48,254.26,254.26,13949300
3/1/2015,254.28,261.66,245.93,260.2,260.2,25213700
3/2/2015,260.36,276.3,258.31,275.67,275.67,40465700
3/3/2015,275.05,285.8,268.16,281.7,281.7,50461300
3/4/2015,281.99,284.23,268.13,273.09,273.09,41383000
3/5/2015,272.74,281.67,264.77,276.18,276.18,41302400
3/6/2015,275.6,277.61,270.02,272.72,272.72,28918900
3/7/2015,272.29,277.85,270.13,276.26,276.26,17825900
3/8/2015,276.43,277.86,272.57,274.35,274.35,22067900
3/9/2015,274.81,292.7,273.89,289.61,289.61,59178200
3/10/2015,289.86,300.04,289.74,291.76,291.76,67770800
3/11/2015,291.52,297.39,290.51,296.38,296.38,33963900
3/12/2015,296.13,297.09,292.41,294.35,294.35,32585200
3/13/2015,294.12,294.5,285.34,285.34,285.34,31421500
3/14/2015,284.44,286.34,280.98,281.89,281.89,22612300
3/15/2015,281.42,286.53,281,286.39,286.39,11970100
3/16/2015,285.68,294.11,285.68,290.59,290.59,21516100
3/17/2015,290.6,292.36,284.37,285.51,285.51,21497200
3/18/2015,285.07,285.34,249.87,256.3,256.3,57008000
3/19/2015,255.88,264.24,248.64,260.93,260.93,52732000
3/20/2015,260.96,264.85,259.16,261.75,261.75,18456700
3/21/2015,261.64,262.2,255.65,260.02,260.02,17130100
3/22/2015,259.92,269.75,259.59,267.96,267.96,18438100
3/23/2015,267.89,277.3,261.74,266.74,266.74,22811900
3/24/2015,266.58,267,244.15,245.6,245.6,40073700
3/25/2015,247.47,249.19,236.51,246.2,246.2,35866900
3/26/2015,246.28,254.35,244.9,248.53,248.53,25730000
3/27/2015,248.57,256.81,245.21,247.03,247.03,17274900
3/28/2015,246.98,254.21,246.98,252.8,252.8,16040900
3/29/2015,252.74,253.14,240.85,242.71,242.71,21699400
3/30/2015,242.88,249.24,239.21,247.53,247.53,23009600
3/31/2015,247.45,248.73,242.74,244.22,244.22,22672000
4/1/2015,244.22,247.54,241.16,247.27,247.27,22877200
4/2/2015,247.09,254.46,245.42,253.01,253.01,26272600
4/3/2015,253.07,256.04,251.88,254.32,254.32,23146600
4/4/2015,254.29,255.26,251.1,253.7,253.7,12493500
4/5/2015,253.76,260.67,251.94,260.6,260.6,19649200
4/6/2015,260.72,261.8,254.57,255.49,255.49,20034200
4/7/2015,255.27,255.8,252.21,253.18,253.18,18467400
4/8/2015,253.06,253.85,244.21,245.02,245.02,30086400
4/9/2015,244.75,246.12,239.4,243.68,243.68,21643500
4/10/2015,243.69,243.69,232.77,236.07,236.07,28882000
4/11/2015,236.02,239.54,234.18,236.55,236.55,16365200
4/12/2015,236.54,237.73,233.49,236.15,236.15,12387900
4/13/2015,235.95,236.93,222,224.59,224.59,31181800
4/14/2015,224.76,224.98,216.32,219.16,219.16,31719000
4/15/2015,219.07,223.83,218.65,223.83,223.83,22562000
4/16/2015,223.92,229.67,223.92,228.57,228.57,24805400
4/17/2015,228.57,228.91,221.94,222.88,222.88,20429800
4/18/2015,222.85,224.32,220.88,223.36,223.36,12939000
4/19/2015,223.46,226.35,222.37,222.6,222.6,15021500
4/20/2015,222.61,226.35,221.98,224.63,224.63,18364700
4/21/2015,224.62,235.27,224.3,235.27,235.27,24978000
4/22/2015,235.6,237.91,233.48,234.18,234.18,23847900
4/23/2015,234.05,236.48,233.2,236.46,236.46,17036000
4/24/2015,235.97,236.3,229.93,231.27,231.27,21448700
4/25/2015,231.24,232.56,226.34,226.39,226.39,13957200
4/26/2015,226.41,226.94,214.87,219.43,219.43,28943700
4/27/2015,219.43,233.3,218.02,229.29,229.29,38574000
4/28/2015,228.97,229.49,223.07,225.85,225.85,21469200
4/29/2015,225.59,227.04,223.43,225.81,225.81,18936500
4/30/2015,225.69,239.56,224.99,236.15,236.15,33818600
5/1/2015,235.94,238.97,232.08,232.08,232.08,18815300
5/2/2015,232.34,235.73,232.34,234.93,234.93,12535500
5/3/2015,234.88,243.24,234.08,240.36,240.36,18494100
5/4/2015,240.36,242.64,237.81,239.02,239.02,21223400
5/5/2015,238.85,239.2,232.05,236.12,236.12,23929100
5/6/2015,236.25,236.45,229.23,229.78,229.78,29587200
5/7/2015,229.66,239.1,228.57,237.33,237.33,29064400
5/8/2015,237.2,246.27,236.27,243.86,243.86,27445500
5/9/2015,243.77,247.8,239.64,241.83,241.83,19790500
5/10/2015,241.73,244.07,238.85,240.3,240.3,15019100
5/11/2015,240.3,244.27,239.38,242.16,242.16,20892300
5/12/2015,242.15,242.88,240.1,241.11,241.11,19282600
5/13/2015,241.4,243.7,235.04,236.38,236.38,27180100
5/14/2015,236.21,237.8,234.06,236.93,236.93,24413700
5/15/2015,236.96,238.75,236.79,237.6,237.6,16329400
5/16/2015,237.64,237.7,235.29,236.15,236.15,11089700
5/17/2015,236.01,238.02,236.01,236.8,236.8,11134300
5/18/2015,236.89,237.21,232.46,233.13,233.13,16780300
5/19/2015,233.04,234.15,231.82,231.95,231.95,14241900
5/20/2015,231.89,234.68,231.84,234.02,234.02,15499400
5/21/2015,234.02,236.24,233.84,235.34,235.34,15108900
5/22/2015,235.32,240.97,235.06,240.35,240.35,27003000
5/23/2015,240.29,241.02,238.69,238.87,238.87,14605000
5/24/2015,238.98,241.98,238.81,240.95,240.95,11508000
5/25/2015,240.93,241.02,236.64,237.11,237.11,14423900
5/26/2015,237.1,238.24,235.69,237.12,237.12,16425000
5/27/2015,237.07,238.64,236.7,237.28,237.28,18837000
5/28/2015,237.26,237.82,236.65,237.41,237.41,13829600
5/29/2015,237.38,237.52,235.73,237.1,237.1,14805000
5/30/2015,237.09,237.09,232.05,233.35,233.35,14098600
5/31/2015,233.13,233.25,229.54,230.19,230.19,14730800
6/1/2015,230.23,231.71,221.3,222.93,222.93,26090500
6/2/2015,222.89,226.42,222.42,225.8,225.8,20459000
6/3/2015,225.74,227.4,223.93,225.87,225.87,17752400
6/4/2015,225.77,226.58,224.05,224.32,224.32,14728100
6/5/2015,224.15,225.97,223.18,224.95,224.95,18056500
6/6/2015,225.01,225.72,224.38,225.62,225.62,11131500
6/7/2015,225.6,226.19,222.65,222.88,222.88,13318400
6/8/2015,222.88,229.46,222.84,228.49,228.49,23378400
6/9/2015,228.54,230.95,227.93,229.05,229.05,28353100
6/10/2015,228.99,229.78,228.01,228.8,228.8,15904800
6/11/2015,228.85,230.29,228.77,229.71,229.71,14416000
6/12/2015,229.71,231.06,229.31,229.98,229.98,14017700
6/13/2015,229.92,232.65,229.21,232.4,232.4,13305300
6/14/2015,232.44,234.86,232,233.54,233.54,12165900
6/15/2015,233.42,237.84,233.42,236.82,236.82,19912100
6/16/2015,236.76,251.74,236.12,250.9,250.9,41612000
6/17/2015,250.82,256.85,246.48,249.28,249.28,43858400
6/18/2015,249.43,252.11,244.13,249.01,249.01,30980200
6/19/2015,249.04,250.98,243.79,244.61,244.61,23965300
6/20/2015,244.53,245.83,240.63,245.21,245.21,20608100
6/21/2015,245.1,245.22,241.88,243.94,243.94,10600900
6/22/2015,243.97,247.92,243.78,246.99,246.99,17692500
6/23/2015,246.93,247.3,243.13,244.3,244.3,15108700
6/24/2015,244.28,244.34,240.51,240.51,240.51,17344900
6/25/2015,240.37,243.33,240.37,242.8,242.8,16133100
6/26/2015,242.6,243.75,241.55,243.59,243.59,13983500
6/27/2015,243.55,251.34,243.12,250.99,250.99,20488600
6/28/2015,250.96,251.17,247.43,249.01,249.01,15137600
6/29/2015,248.72,257.17,248.58,257.06,257.06,34742900
6/30/2015,257.04,267.87,255.95,263.07,263.07,44533800
7/1/2015,263.35,265.17,255.77,258.62,258.62,27029800
7/2/2015,258.55,261.63,254.12,255.41,255.41,21551900
7/3/2015,255.46,257.08,253.51,256.34,256.34,19033800
7/4/2015,256.49,261.46,254.2,260.89,260.89,15620400
7/5/2015,260.8,274.51,258.7,271.91,271.91,44156100
7/6/2015,271.11,277.42,267.6,269.03,269.03,49154800
7/7/2015,269.96,271.34,264.83,266.21,266.21,28857600
7/8/2015,265.98,272.97,264.39,270.79,270.79,36980200
7/9/2015,270.83,272.33,267.09,269.23,269.23,40301200
7/10/2015,269.16,294.59,268.8,284.89,284.89,100390000
7/11/2015,284.88,298.51,283.53,293.11,293.11,41109900
7/12/2015,293.14,314.39,292.51,310.87,310.87,56405000
7/13/2015,310.83,310.95,281.01,292.05,292.05,62053900
7/14/2015,292.03,296.15,286.64,287.46,287.46,28727200
7/15/2015,288.05,293.25,285.37,285.83,285.83,27486600
7/16/2015,286.04,291.18,275.24,278.09,278.09,49482600
7/17/2015,278.09,280.28,272.04,279.47,279.47,27591400
7/18/2015,279.33,282.53,274.08,274.9,274.9,25187100
7/19/2015,274.77,275.67,272.51,273.61,273.61,15332500
7/20/2015,273.5,278.98,272.96,278.98,278.98,22711400
7/21/2015,278.88,280.55,275.42,275.83,275.83,22930700
7/22/2015,275.66,277.67,274.38,277.22,277.22,19389800
7/23/2015,277.34,278.11,275.72,276.05,276.05,18531300
7/24/2015,276.01,289.25,275.25,288.28,288.28,37199400
7/25/2015,288.16,290.73,286,288.7,288.7,20662200
7/26/2015,288.64,293.05,287.71,292.69,292.69,16032300
7/27/2015,292.64,297.77,287.45,293.62,293.62,30592000
7/28/2015,293.63,296.65,293.42,294.43,294.43,25453600
7/29/2015,294.48,294.54,288.78,289.59,289.59,24672600
7/30/2015,289.1,290.13,286.57,287.72,287.72,21635800
7/31/2015,287.7,288.96,282.34,284.65,284.65,23629100
8/1/2015,284.69,284.93,278.11,281.6,281.6,18995000
8/2/2015,280.45,283.03,277.53,282.61,282.61,17722200
8/3/2015,282.81,285.47,280.23,281.23,281.23,21474100
8/4/2015,281.23,285.71,281.23,285.22,285.22,21908700
8/5/2015,284.85,285.5,281.49,281.88,281.88,20128000
8/6/2015,281.91,281.91,278.4,278.58,278.58,18792100
8/7/2015,278.74,280.39,276.37,279.58,279.58,42484800
8/8/2015,279.74,279.93,260.71,261,261,58533000
8/9/2015,261.12,267,260.47,265.08,265.08,23789600
8/10/2015,265.48,267.03,262.6,264.47,264.47,20979400
8/11/2015,264.34,270.39,264.09,270.39,270.39,25433900
8/12/2015,270.6,270.67,265.47,266.38,266.38,26815400
8/13/2015,266.18,266.23,262.84,264.08,264.08,27685500
8/14/2015,264.13,267.47,261.48,265.68,265.68,27091200
8/15/2015,265.53,266.67,261.3,261.55,261.55,19321100
8/16/2015,261.87,262.44,257.04,258.51,258.51,29717000
8/17/2015,258.49,260.51,257.12,257.98,257.98,21617900
8/18/2015,257.93,257.99,211.08,211.08,211.08,42147200
8/19/2015,225.67,237.41,222.77,226.68,226.68,60869200
8/20/2015,226.9,237.37,226.9,235.35,235.35,32275000
8/21/2015,235.35,236.43,231.72,232.57,232.57,23173800
8/22/2015,232.66,234.96,222.7,230.39,230.39,23205900
8/23/2015,230.38,232.71,225.58,228.17,228.17,18406600
8/24/2015,228.11,228.14,210.44,210.49,210.49,59220700
8/25/2015,210.07,226.32,199.57,221.61,221.61,61089200
8/26/2015,222.08,231.18,220.2,225.83,225.83,31808000
8/27/2015,226.05,228.64,223.68,224.77,224.77,21905400
8/28/2015,224.7,235.22,220.93,231.4,231.4,31336600
8/29/2015,231.55,233.22,227.33,229.78,229.78,17142500
8/30/2015,229.9,232.07,226.25,228.76,228.76,19412600
8/31/2015,229.11,231.96,225.91,230.06,230.06,20710700
9/1/2015,230.26,231.22,226.86,228.12,228.12,20575200
9/2/2015,228.03,230.58,226.48,229.28,229.28,18760400
9/3/2015,229.32,229.6,226.67,227.18,227.18,17482000
9/4/2015,227.21,230.9,227.05,230.3,230.3,20962400
9/5/2015,230.2,236.14,229.44,235.02,235.02,20671400
9/6/2015,234.87,242.91,234.68,239.84,239.84,25473700
9/7/2015,239.93,242.11,238.72,239.85,239.85,21192200
9/8/2015,239.85,245.78,239.68,243.61,243.61,26879200
9/9/2015,243.41,244.42,237.82,238.17,238.17,23635700
9/10/2015,238.34,241.29,235.79,238.48,238.48,21215500
9/11/2015,238.33,241.17,238.33,240.11,240.11,19224700
9/12/2015,239.85,240.12,234.75,235.23,235.23,17962600
9/13/2015,235.24,235.93,229.33,230.51,230.51,18478800
9/14/2015,230.61,232.44,227.96,230.64,230.64,20997800
9/15/2015,230.49,259.18,229.82,230.3,230.3,19177800
9/16/2015,230.25,231.21,227.4,229.09,229.09,20144200
9/17/2015,229.08,230.29,228.93,229.81,229.81,18935400
9/18/2015,233.52,234.35,232.18,232.98,232.98,20242200
9/19/2015,232.86,233.21,231.09,231.49,231.49,12712600
9/20/2015,231.4,232.37,230.91,231.21,231.21,14444700
9/21/2015,231.22,231.22,226.52,227.09,227.09,19678800
9/22/2015,226.97,232.39,225.12,230.62,230.62,25009300
9/23/2015,230.94,231.84,229.59,230.28,230.28,17254100
9/24/2015,230.36,235.65,230.29,234.53,234.53,25097800
9/25/2015,234.36,237.43,233.68,235.14,235.14,22363600
9/26/2015,235.08,235.4,233.36,234.34,234.34,13724100
9/27/2015,234.14,234.53,232.48,232.76,232.76,14179900
9/28/2015,232.84,239.34,232.47,239.14,239.14,24713000
9/29/2015,239.02,239.8,235.93,236.69,236.69,22691300
9/30/2015,236.64,237.73,235.63,236.06,236.06,19743500
10/1/2015,236,238.45,235.62,237.55,237.55,20488800
10/2/2015,237.26,238.54,236.6,237.29,237.29,19677900
10/3/2015,237.2,239.32,236.94,238.73,238.73,16482700
10/4/2015,238.53,238.97,237.94,238.26,238.26,12999000
10/5/2015,238.15,240.38,237.04,240.38,240.38,23335900
10/6/2015,240.36,246.93,240.14,246.06,246.06,27535100
10/7/2015,246.17,246.68,242.59,242.97,242.97,22999200
10/8/2015,243.07,244.25,242.18,242.3,242.3,18515300
10/9/2015,242.5,244.23,242.12,243.93,243.93,17353100
10/10/2015,243.74,245.32,243.07,244.94,244.94,15912700
10/11/2015,244.74,247.24,244.15,247.05,247.05,16827300
10/12/2015,246.88,247.45,245.18,245.31,245.31,17388300
10/13/2015,245.2,250.24,243.76,249.51,249.51,28198500
10/14/2015,249.49,254.27,248.9,251.99,251.99,27462600
10/15/2015,252.11,255.96,252.05,254.32,254.32,25223500
10/16/2015,254.3,266.14,253.93,262.87,262.87,35901500
10/17/2015,262.75,273.58,262.37,270.64,270.64,43199600
10/18/2015,270.91,271.67,260.78,261.64,261.64,22434300
10/19/2015,261.86,264.82,260.95,263.44,263.44,25258800
10/20/2015,263.57,270.83,263.23,269.46,269.46,30889800
10/21/2015,269.31,270.77,263.84,266.27,266.27,25637300
10/22/2015,266.5,276.51,266.14,274.02,274.02,37808600
10/23/2015,273.65,278.68,273.54,276.5,276.5,29442500
10/24/2015,276.5,281.71,276.5,281.65,281.65,25942400
10/25/2015,281.45,294.06,281.45,283.68,283.68,45717100
10/26/2015,283.63,285.3,280.51,285.3,285.3,32108800
10/27/2015,285.18,296.21,285.01,293.79,293.79,46331800
10/28/2015,293.7,306.33,293.7,304.62,304.62,50808100
10/29/2015,304.32,318.17,301.82,313.86,313.86,64495900
10/30/2015,313.94,334.17,313.94,328.02,328.02,78305000
10/31/2015,328.51,332.78,309.25,314.17,314.17,48598100
11/1/2015,315.01,327.47,311.88,325.43,325.43,37001100
11/2/2015,325.94,365.36,323.21,361.19,361.19,101918000
11/3/2015,361.87,417.9,357.65,403.42,403.42,206162000
11/4/2015,403.66,495.56,380.55,411.56,411.56,263900000
11/5/2015,408.08,447.56,374.58,386.35,386.35,151824992
11/6/2015,388.05,395.84,354.02,374.47,374.47,122687000
11/7/2015,374.27,390.59,372.43,386.48,386.48,56625100
11/8/2015,384.28,389.89,368.7,373.37,373.37,51817600
11/9/2015,374.32,385.28,362.89,380.26,380.26,68224400
11/10/2015,379.98,381.39,329.11,336.82,336.82,95797904
11/11/2015,339.82,340.58,301,311.08,311.08,107070000
11/12/2015,314.08,345.08,313.36,338.15,338.15,78477800
11/13/2015,338.5,340.91,326.08,336.75,336.75,52003000
11/14/2015,336.62,338.18,329.97,332.91,332.91,38612000
11/15/2015,333.05,334.66,317.49,320.17,320.17,44213100
11/16/2015,319.73,331.63,315.9,330.75,330.75,47980100
11/17/2015,330.36,338.35,329.61,335.09,335.09,51001600
11/18/2015,334.59,336.53,330.64,334.59,334.59,43783800
11/19/2015,334.68,335.33,325.27,326.15,326.15,45011100
11/20/2015,326.41,326.47,312.22,322.02,322.02,53152900
11/21/2015,322.09,328.16,319.6,326.93,326.93,28200500
11/22/2015,326.98,327.01,321.26,324.54,324.54,23439400
11/23/2015,324.35,325.12,321.29,323.05,323.05,27478900
11/24/2015,323.01,323.06,318.12,320.05,320.05,29362600
11/25/2015,320.05,329.13,316.77,328.21,328.21,41666900
11/26/2015,328.3,366.76,328.23,352.68,352.68,106105000
11/27/2015,351.86,363.59,347.87,358.04,358.04,55179100
11/28/2015,357.14,359.54,352.17,357.38,357.38,36816600
11/29/2015,357.47,371.94,355.67,371.29,371.29,40409300
11/30/2015,371.44,382.36,370.38,377.32,377.32,71701600
12/1/2015,377.41,378.93,356.56,362.49,362.49,60452200
12/2/2015,361.85,362.23,349.46,359.19,359.19,54160500
12/3/2015,359.33,370.27,357.41,361.05,361.05,50714900
12/4/2015,361.26,363.52,355.76,363.18,363.18,35784100
12/5/2015,363.72,389.79,363.23,388.95,388.95,66282200
12/6/2015,389.55,402.81,387.09,388.78,388.78,77762000
12/7/2015,389.98,399.97,385.41,395.54,395.54,63455800
12/8/2015,395.75,415.56,389.95,415.56,415.56,57801400
12/9/2015,414.44,423.12,406.29,417.56,417.56,90917200
12/10/2015,417.99,419.51,411.55,415.48,415.48,52138900
12/11/2015,415.28,451.94,415.28,451.94,451.94,110944000
12/12/2015,452.33,469.1,410.74,435,435,131969000
12/13/2015,431.66,441.68,426.27,433.76,433.76,55050600
12/14/2015,433.27,447.14,430.46,444.18,444.18,130496000
12/15/2015,443.88,465.32,443.88,465.32,465.32,83121104
12/16/2015,465.21,465.21,443.85,454.93,454.93,107944000
12/17/2015,454.78,457.86,448.86,456.08,456.08,47978400
12/18/2015,455.85,465.18,454.94,463.62,463.62,60220100
12/19/2015,463.55,465.58,456.77,462.32,462.32,47892700
12/20/2015,462.23,462.64,434.34,442.68,442.68,75409400
12/21/2015,442.84,444.73,427.31,438.64,438.64,77639696
12/22/2015,437.44,443.69,435.52,436.57,436.57,50840400
12/23/2015,436.72,444.53,436.62,442.4,442.4,47161400
12/24/2015,443.09,458.46,443.08,454.98,454.98,57157200
12/25/2015,454.86,458.3,452.08,455.65,455.65,39078500
12/26/2015,455.76,457.49,405.76,417.27,417.27,116166000
12/27/2015,416.51,424.01,408.88,422.82,422.82,53591200
12/28/2015,423.34,429.77,418.48,422.28,422.28,49638600
12/29/2015,422.1,432.98,420.63,432.98,432.98,51596500
12/30/2015,433.3,434.39,422.08,426.62,426.62,46889400
12/31/2015,425.88,432.92,418.73,430.57,430.57,45996600
1/1/2016,430.72,436.25,427.52,434.33,434.33,36278900
1/2/2016,434.62,436.06,431.87,433.44,433.44,30096600
1/3/2016,433.58,433.74,424.71,430.01,430.01,39633800
1/4/2016,430.06,434.52,429.08,433.09,433.09,38477500
1/5/2016,433.07,434.18,429.68,431.96,431.96,34522600
1/6/2016,431.86,431.86,426.34,429.11,429.11,34042500
1/7/2016,430.01,458.77,429.08,458.05,458.05,87562200
1/8/2016,457.54,462.93,447.94,453.23,453.23,56993000
1/9/2016,453.38,454.64,446.89,447.61,447.61,32278000
1/10/2016,448.24,448.31,440.35,447.99,447.99,35995900
1/11/2016,448.7,450.66,443.86,448.43,448.43,40450000
1/12/2016,448.18,448.18,435.69,435.69,435.69,115607000
1/13/2016,434.67,435.19,424.44,432.37,432.37,173888000
1/14/2016,432.29,433.32,427.85,430.31,430.31,43945500
1/15/2016,430.26,430.26,364.33,364.33,364.33,153351008
1/16/2016,365.07,390.56,354.91,387.54,387.54,120352000
1/17/2016,387.15,390.96,380.09,382.3,382.3,45319600
1/18/2016,381.73,388.1,376.67,387.17,387.17,54403900
1/19/2016,387.03,387.73,378.97,380.15,380.15,46819800
1/20/2016,379.74,425.27,376.6,420.23,420.23,121720000
1/21/2016,419.63,422.88,406.3,410.26,410.26,68338000
1/22/2016,409.75,410.41,375.28,382.49,382.49,91546600
1/23/2016,382.43,394.54,381.98,387.49,387.49,56247400
1/24/2016,388.1,405.48,387.51,402.97,402.97,54824800
1/25/2016,402.32,402.32,388.55,391.73,391.73,59062400
1/26/2016,392,397.77,390.58,392.15,392.15,58147000
1/27/2016,392.44,396.84,391.78,394.97,394.97,47424400
1/28/2016,395.15,395.5,379.73,380.29,380.29,59247900
1/29/2016,380.11,384.38,365.45,379.47,379.47,86125296
1/30/2016,378.86,380.92,376.49,378.26,378.26,30284400
1/31/2016,378.29,380.35,367.83,368.77,368.77,37894300
2/1/2016,369.35,378.07,367.96,373.06,373.06,51656700
2/2/2016,372.92,375.88,372.92,374.45,374.45,40378700
2/3/2016,374.65,374.95,368.05,369.95,369.95,45933400
2/4/2016,370.17,391.61,369.99,389.59,389.59,69285504
2/5/2016,388.9,391.09,385.57,386.55,386.55,43825000
2/6/2016,386.59,386.63,372.39,376.52,376.52,49249300
2/7/2016,376.51,380.87,374.9,376.62,376.62,37076300
2/8/2016,376.76,379.88,373.33,373.45,373.45,47671100
2/9/2016,373.42,377.25,372.9,376.03,376.03,55318500
2/10/2016,376.15,385.48,375.78,381.65,381.65,85130896
2/11/2016,382.11,383.13,376.4,379.65,379.65,74375600
2/12/2016,379.69,384.95,379.6,384.26,384.26,67042800
2/13/2016,384.64,391.86,384.64,391.86,391.86,61911700
2/14/2016,392.93,407.23,392.93,407.23,407.23,74469800
2/15/2016,407.57,410.38,397.75,400.18,400.18,74070496
2/16/2016,401.43,408.95,401.43,407.49,407.49,73093104
2/17/2016,407.66,421.17,406.78,416.32,416.32,83193600
2/18/2016,416.57,426,415.64,422.37,422.37,76752600
2/19/2016,422.73,423.1,417.6,420.79,420.79,55711300
2/20/2016,421.6,441.98,421.6,437.16,437.16,93992096
2/21/2016,437.77,448.05,429.08,438.8,438.8,89820704
2/22/2016,438.99,439.05,432.92,437.75,437.75,85385200
2/23/2016,438.26,439.86,417.82,420.74,420.74,85244896
2/24/2016,420.96,425.55,413.91,424.95,424.95,67743696
2/25/2016,425.04,427.72,420.42,424.54,424.54,70798000
2/26/2016,424.63,432.15,421.62,432.15,432.15,61486000
2/27/2016,432.84,434.23,428.1,432.52,432.52,41893600
